x,y,cat_id
-7.697816475675395,0.20287269671352615,1
-7.688191887189934,0.1673248977997721,1
-7.678148672143863,0.1319835801022724,1
-7.667689320986643,0.09685750732519516,1
-7.656816427358389,0.06195538979770565,1
-7.6455326874467175,0.02728588231404183,1
-7.633840899318168,-0.007142418012642704,1
-7.621743962224354,-0.04132097388213918,1
-7.609244875883025,-0.07524130992420108,1
-7.596346739734218,-0.10889501480021346,1
-7.58305275217168,-0.14227374328897646,1
-7.569366209749749,-0.17536921835610153,1
-7.555290506365898,-0.2081732332064954,1
-7.54082913241914,-0.24067765331942104,1
-7.525985673944501,-0.27287441846564864,1
-7.510763811723777,-0.30475554470617316,1
-7.4951673203728015,-0.33631312637202004,1
-7.479200067405442,-0.36753933802463834,1
-7.462866012274555,-0.3984264363964032,1
-7.4461692053901505,-0.4289667623107398,1
-7.429113787115001,-0.45915274258139016,1
-7.411703986737936,-0.4889768918903674,1
-7.393944121425095,-0.5184318146441127,1
-7.375838595149386,-0.547510206807404,1
-7.357391897598413,-0.5762048577145622,1
-7.338608603061162,-0.6045086518575062,1
-7.3194933692936885,-0.632414570650206,1
-7.300050936364125,-0.6599156941691087,1
-7.2802861254772715,-0.6870052028690878,1
-7.260203837779061,-0.7136763792745189,1
-7.239809053141208,-0.7399226096450269,1
-7.219106828926334,-0.7657373856155161,1
-7.198102298733875,-0.7911143058100789,1
-7.176800671127086,-0.8160470774293591,1
-7.155207228341457,-0.8405295178110022,1
-7.133327324974859,-0.8645555559627871,1
-7.111166386659748,-0.8881192340680748,1
-7.088729908717748,-0.9112147089631857,1
-7.066023454796965,-0.9338362535863469,1
-7.0430526554923425,-0.9559782583978551,1
-7.019823206949436,-0.9776352327710849,1
-6.996340869451906,-0.9988018063540278,1
-6.972611465993133,-1.0194727304009894,1
-6.948640880832262,-1.0396428790741399,1
-6.924435058035073,-1.0593072507145873,1
-6.9,-1.0784609690826517,1
-6.875341765969706,-1.0970992845670469,1
-6.850466470528547,-1.1152175753626503,1
-6.825380282086319,-1.1328113486165967,1
-6.800089421348656,-1.1498762415423807,1
-6.774600159774465,-1.1664080225017104,1
-6.748918818020767,-1.182402592053843,1
-6.723051764375346,-1.1978559839721368,1
-6.6970054131775765,-1.2127643662275696,1
-6.670786223227854,-1.2271240419389753,1
-6.644400696185963,-1.2409314502897804,1
-6.61785537495886,-1.2541831674109836,1
-6.59115684207819,-1.2668759072301898,1
-6.564311718068007,-1.2790065222864633,1
-6.537326659803051,-1.2905720045108175,1
-6.510208358858026,-1.3015694859721365,1
-6.482963539848273,-1.31199623958834,1
-6.455598958762227,-1.3218496798026353,1
-6.428121401286134,-1.3311273632246587,1
-6.400537681121366,-1.3398269892363768,1
-6.372854638294812,-1.347946400562574,1
-6.34507913746273,-1.3554835838058028,1
-6.3172180662085005,-1.3624366699456498,1
-6.289278333334682,-1.3688039348022065,1
-6.261266867149823,-1.3745837994636134,1
-6.2331906137504145,-1.3797748306775968,1
-6.205056535298451,-1.3843757412068705,1
-6.176871608294996,-1.388385390148338,1
-6.148642821850199,-1.391802783216007,1
-6.120377175950181,-1.3946270729875465,1
-6.092081679721224,-1.3968575591144217,1
-6.063763349691697,-1.3984936884955648,1
-6.0354292080521414,-1.3995350554145274,1
-6.007086280913955,-1.3999814016400887,1
-5.978741596567109,-1.3998326164902921,1
-5.950402183737309,-1.3990887368598837,1
-5.922075069843071,-1.3977499472111723,1
-5.893767279253098,-1.3958165795282822,1
-5.8654858315444365,-1.393289113234832,1
-5.837237739761792,-1.3901681750750505,1
-5.809030008678496,-1.3864545389583598,1
-5.7808696330595,-1.3821491257674663,1
-5.752763595926866,-1.3772530031300079,1
-5.724718866828159,-1.371767385153809,1
-5.6967424001081834,-1.365693632125815,1
-5.668841133184505,-1.3590332501747788,1
-5.641021984827134,-1.3517878908977785,1
-5.613291853442873,-1.3439593509506667,1
-5.585657615364688,-1.3355495716025474,1
-5.558126123146562,-1.3265606382543935,1
-5.530704203864246,-1.3169947799219228,1
-5.503398657422324,-1.306854368682861,1
-5.4762162548680235,-1.2961419190887313,1
-5.449163736712168,-1.2848600875413108,1
-5.422247811257717,-1.2730116716339142,1
-5.39547515293628,-1.2605996094576657,1
-5.368852400653043,-1.2476269788729315,1
-5.34238615614049,-1.2340969967460902,1
-5.316082982321351,-1.2200130181518376,1
-5.289949401681181,-1.2053785355412185,1
-5.26399189465094,-1.1901971778755898,1
-5.238216898000036,-1.1744727097267353,1
-5.212630803240166,-1.1582090303433525,1
-5.1872399550404,-1.1414101726841457,1
-5.162050649653867,-1.1240803024177541,1
-5.137069133356453,-1.1062237168897822,1
-5.112301600897898,-1.0878448440571713,1
-5.087754193965648,-1.0689482413901827,1
-5.063432999661897,-1.0495385947422675,1
-5.039344048994137,-1.0296207171881018,1
-5.015493315379632,-1.009199547830069,1
-4.991886713164176,-0.9882801505734973,1
-4.968530096155479,-0.9668677128709433,1
-4.945429256171595,-0.9449675444358472,1
-4.922589921604696,-0.92258507592586,1
-4.900017756000582,-0.8997258575961862,1
-4.87771835665428,-0.8763955579232721,1
-4.855697253222058,-0.8525999621991707,1
-4.833959906350222,-0.8283449710969468,1
-4.812511706321015,-0.8036365992074628,1
